id,rate,votes,cuisine
4368,3.1,42,Kebab
7328,3.1,81,Momos
13833,,0,Coffee
1651,3.9,505,Street Food
5136,,0,Chinese
5644,,0,North Indian
782,3.7,36,Italian
203,3.8,361,Rajasthani
43163,2.8,68,Fast Food
5199,,0,South Indian
5789,3.7,173,Chinese
41638,4.0,58,Burger
40304,,0,Fast Food
39421,,0,Kebab
1265,4.3,1800,Fast Food
4209,,0,South Indian
14393,4.3,289,South Indian
2427,3.2,115,Biryani
1652,3.5,61,Chinese
11712,3.6,8,Chinese
4547,3.9,226,Continental
21811,3.9,367,Continental
3863,3.8,798,Continental
42081,4.3,2316,American
13969,4.0,209,Burger
1965,3.5,15,Biryani
18752,4.1,1341,North Indian
5029,3.8,61,Seafood
852,3.9,441,Biryani
2122,3.8,139,Beverages
40964,3.9,276,BBQ
16019,4.1,1453,Italian
11174,4.4,110,Asian
5546,4.4,345,Burger
1252,3.9,128,Juices
359,3.5,6,Biryani
1016,4.0,54,Malaysian
16251,,0,Beverages
1974,2.7,159,Chinese
3648,3.2,20,Biryani
28846,4.2,1534,Street Food
29388,,0,Chinese
2851,4.5,857,Continental
18555,4.4,1034,Continental
3592,4.4,632,Continental
39043,4.5,230,Continental
586,,0,Continental
10112,4.6,143,Continental
1518,4.5,1181,Continental
41161,3.6,10,Continental
22355,4.4,287,Continental
5768,4.0,128,Lebanese
41771,3.5,16,South Indian
39424,,0,Beverages
1235,3.4,35,Burger
270,,0,Continental
5362,3.5,435,Continental
17090,3.8,58,North Indian
11167,4.7,3197,Italian
14005,4.1,137,Continental
3627,4.1,617,North Indian
17627,4.0,391,Fast Food
2594,3.9,74,North Indian
50844,4.0,19,Pizza
5328,3.4,34,Biryani
41682,4.1,669,Beverages
1079,3.8,38,Chinese
3069,3.9,95,Chinese
1036,4.1,6875,Chinese
4064,3.6,113,Chinese
8336,4.0,88,Chinese
2878,4.0,2692,Chinese
7835,3.9,3831,Chinese
2406,,0,Chinese
26094,4.1,2402,Chinese
2595,4.1,1864,Chinese
13579,4.4,2090,Chinese
8453,4.0,3209,Chinese
3802,4.3,3178,Chinese
170,4.4,4884,Chinese
39066,4.0,601,Chinese
16976,3.5,156,Chinese
3712,3.8,2084,Chinese
23008,4.0,3128,Chinese
31600,3.9,144,Arabian
13627,4.2,8176,Chinese
16860,4.3,330,Cafe
815,4.2,64,Juices
1271,4.4,464,Sandwich
862,4.2,731,Healthy Food
15059,3.3,16,Chinese
6111,4.1,505,North Indian
3505,3.9,52,American
984,3.5,148,Biryani
1809,4.1,1063,BBQ
502,,0,Continental
10792,,0,Afghan
13047,2.6,43,South Indian
10886,3.9,261,Rolls
3522,3.9,132,BBQ
2828,3.7,53,BBQ
5060,3.8,72,Burger
3793,4.2,1964,Middle Eastern
2832,4.1,1272,North Indian
12139,4.4,2039,Italian
5221,4.4,383,Beverages
40795,4.5,523,North Indian
10407,3.8,88,Italian
11132,4.5,6348,Seafood
24401,2.9,12,Continental
22548,3.9,74,Asian
4571,3.7,182,Chinese
44098,,0,Juices
764,4.4,809,Desserts
21790,3.9,751,BBQ
8732,4.0,649,Fast Food
2942,3.4,12,Biryani
41897,3.0,28,North Indian
955,3.9,418,Biryani
922,3.5,9,Kebab
1807,3.9,62,Finger Food
6196,,0,Chinese
12429,,0,Healthy Food
13704,2.9,24,Chinese
5357,3.5,10,Burger
1581,3.4,5,Continental
3456,3.7,37,Fast Food
13654,,0,Continental
2838,3.5,8,Seafood
16726,3.5,185,South Indian
16683,4.9,2745,BBQ
42480,4.7,7154,BBQ
7475,3.8,82,Chinese
649,,0,North Indian
15388,,0,Desserts
38537,3.3,4,Street Food
46328,3.7,29,North Indian
6027,3.5,42,Biryani
22602,3.8,88,Arabian
40563,3.3,12,Biryani
808,4.3,1387,European
5019,3.0,88,Chinese
7650,2.6,56,Chinese
42703,2.8,48,Chinese
40471,3.4,10,Chinese
157,2.8,506,Burger
9213,,0,Burger
7025,2.9,54,Burger
240,,0,Burger
24183,3.7,48,Beverages
6317,3.4,5,Sandwich
1735,3.7,131,Biryani
42859,,0,Andhra
43381,3.7,17,Rolls
16615,4.1,210,Salad
4533,4.4,1146,Momos
7846,4.4,366,North Indian
22262,3.8,110,Desserts
2061,3.3,8,Rolls
20816,3.2,234,Chinese
17076,,0,Pizza
1338,4.1,137,Beverages
19814,3.4,372,Juices
274,3.9,627,North Indian
39864,,0,Burger
20767,3.0,546,North Indian
4253,3.3,628,North Indian
3618,3.2,113,North Indian
2852,3.6,531,North Indian
42674,2.8,132,North Indian
17760,3.2,835,North Indian
39056,3.3,535,North Indian
1524,3.9,582,North Indian
9073,3.8,377,North Indian
14286,3.8,1082,Salad
41599,4.0,702,Continental
17710,,0,Seafood
12335,,0,Momos
4391,3.2,16,Momos
2307,4.1,336,Italian
6936,3.2,4,Arabian
21589,,0,Chinese
40558,3.7,95,Sandwich
4871,3.2,144,Rolls
2833,3.1,7,Arabian
894,4.4,1710,Chinese
42315,4.5,2711,Chinese
766,4.3,1265,Salad
4162,4.1,836,Beverages
18805,4.2,794,Desserts
8681,4.4,1084,Desserts
3543,4.2,5308,Desserts
2798,4.0,777,Salad
296,3.6,163,Chinese
13906,4.3,371,Beverages
2817,3.8,37,Spanish
871,3.9,407,Seafood
9650,3.5,18,Kerala
2514,4.0,370,South Indian
19928,4.2,175,Chinese
8,3.5,12,South Indian
3165,4.1,732,Beverages
835,3.9,291,Italian
18490,3.8,424,North Indian
14411,3.8,259,Kerala
4068,4.3,2840,Cafe
111,3.4,6,South Indian
4221,3.9,715,Steak
7657,,0,Arabian
7995,4.1,564,Turkish
4915,3.9,88,Wraps
4807,2.5,321,Rolls
41503,4.1,637,European
24271,4.2,817,Italian
341,4.1,868,North Indian
3862,4.0,78,Beverages
2804,3.8,22,Fast Food
9121,4.5,2781,Chinese
1847,,0,Fast Food
2702,4.7,4678,Continental
11771,,0,Asian
18489,4.0,1413,Continental
19311,,0,Seafood
7374,4.0,2151,BBQ
51345,3.1,41,Thai
29102,3.6,54,Fast Food
8636,2.8,43,Italian
18407,4.2,69,Seafood
46144,3.5,137,Seafood
5742,3.8,117,Healthy Food
2051,,0,Beverages
3983,,0,Cafe
8183,3.6,16,Italian
22075,,0,Beverages
7936,4.6,1580,Beverages
3565,2.9,95,Fast Food
71,3.6,32,Arabian
42078,4.1,4767,Korean
39016,3.9,72,Italian
7929,3.4,8,Maharashtrian
17788,4.5,224,Thai
42889,3.9,308,Momos
5272,3.2,9,Seafood
1322,3.6,27,Biryani
9311,,0,North Indian
4299,3.8,207,Street Food
1114,3.3,5,Rolls
3401,3.5,83,Arabian
41737,3.6,6,Street Food
41522,3.7,62,Juices
41869,3.1,94,Kebab
9768,4.0,787,Kebab
2049,,0,Kerala
3988,3.9,222,Biryani
41752,3.5,79,Chinese
22117,,0,Juices
40396,3.6,59,South Indian
41523,3.8,328,Street Food
24222,3.7,49,Biryani
15126,3.7,257,Seafood
1391,,0,North Indian
41935,,0,Kerala
1537,3.9,340,North Indian
40159,3.8,201,Biryani
23506,3.4,8,North Indian
48245,3.6,121,South Indian
6053,,0,Kerala
5065,3.4,11,Andhra
17389,3.7,73,Biryani
17822,3.5,18,Biryani
11887,4.4,712,North Indian
3164,4.1,66,North Indian
48516,,0,Street Food
7800,,0,Italian
20788,,0,Italian
21316,,0,Momos
681,3.8,540,Chinese
13735,,0,Beverages
43164,3.8,60,Fast Food
3449,3.9,44,Burger
2267,4.1,93,Sandwich
917,4.1,466,Continental
2332,3.2,68,Desserts
8730,3.8,320,Biryani
9134,4.6,311,Seafood
43251,4.0,632,Bengali
1264,4.3,1463,Burger
7271,,0,Thai
22530,3.9,36,Pizza
16134,4.0,40,Asian
3934,4.1,1112,Hyderabadi
9092,3.7,21,North Indian
5219,3.3,12,Biryani
22610,4.0,268,Chinese
4054,4.0,717,Chinese
184,2.8,70,North Indian
2037,,0,Andhra
1631,3.8,237,Arabian
4081,3.4,33,North Indian
20919,4.0,593,Biryani
46274,3.4,6,Burger
4733,3.7,39,Pizza
1926,3.8,124,Desserts
4422,3.5,26,Seafood
281,3.3,13,Street Food
889,2.4,125,Biryani
3193,3.9,239,Kebab
724,3.7,264,Beverages
6735,2.9,238,Kebab
6433,3.6,241,Chettinad
14566,3.9,366,Kebab
17740,3.7,487,Arabian
3586,3.9,22,Burger
39837,4.3,2003,Biryani
16680,4.2,767,Biryani
22418,4.5,1228,South Indian
40837,4.4,2382,Biryani
23435,3.4,182,Biryani
1601,3.3,211,Beverages
2025,2.9,345,Momos
22776,3.3,4,Arabian
11817,,0,Asian
11121,4.3,2349,North Indian
5017,3.6,14,North Indian
2731,4.3,860,Salad
13887,4.3,766,Salad
16578,3.5,10,Beverages
21078,,0,Pizza
1185,2.9,7,Italian
7223,3.8,34,North Indian
14023,3.7,28,Fast Food
8517,3.9,310,Continental
51306,3.5,38,Chinese
1422,3.6,27,Beverages
41766,2.9,139,Biryani
42314,4.3,1042,Italian
17328,3.1,105,Biryani
7302,3.2,8,Biryani
16698,4.0,2807,Afghan
15305,4.1,1827,Continental
6104,3.7,31,Kerala
3082,4.0,138,Chinese
20442,3.7,17,Chinese
4315,3.8,210,Fast Food
1868,3.7,57,Fast Food
5135,,0,Juices
11858,3.9,281,North Indian
17669,4.0,220,Biryani
6895,,0,Rolls
1709,4.0,162,Fast Food
8388,3.7,311,Fast Food
301,4.1,1720,Fast Food
8101,2.9,317,Fast Food
4171,3.1,281,Fast Food
3893,3.7,66,Beverages
9297,3.8,228,Juices
9022,3.6,112,Chinese
42930,3.8,314,BBQ
1680,,0,Biryani
1778,,0,Fast Food
5178,,0,Biryani
1986,,0,Arabian
18609,,0,Biryani
40013,,0,Arabian
9461,3.1,570,North Indian
41636,3.6,73,South Indian
2007,3.7,50,North Indian
393,3.8,153,Andhra
4615,3.7,30,Street Food
46316,3.6,74,Street Food
2492,3.9,170,Biryani
13453,3.8,89,South Indian
1121,3.6,31,Desserts
6051,,0,Momos
7879,3.5,12,Ice Cream
2273,3.1,18,North Indian
1204,3.5,90,North Indian
4660,3.7,26,Chinese
2845,,0,Mangalorean
13914,4.5,674,Kerala
41723,3.9,363,Continental
16703,3.9,69,American
39946,3.4,38,Biryani
7210,4.0,138,Middle Eastern
185,3.4,82,Kebab
3654,3.5,137,South Indian
9044,3.9,302,Biryani
8340,4.0,213,Street Food
22726,3.9,47,Street Food
17665,4.1,1123,Street Food
2383,3.5,15,South Indian
41055,,0,Biryani
1596,4.2,189,Chinese
401,3.6,46,North Indian
14493,3.3,69,Oriya
21191,3.7,25,Biryani
43012,3.8,210,Rolls
4398,4.3,787,Asian
5747,,0,Thai
1754,3.9,224,Street Food
20799,,0,North Indian
8657,3.1,247,Street Food
4170,3.9,488,Street Food
39838,3.9,125,Chinese
17018,3.4,215,Street Food
3235,3.1,59,North Indian
3229,3.7,37,North Indian
11220,4.1,1786,Steak
4594,4.1,1120,Steak
15458,4.1,1473,Steak
28394,4.0,398,Steak
5846,,0,Rolls
8483,4.1,1022,South Indian
12243,3.9,155,South Indian
138,3.2,379,Biryani
4001,3.8,571,South Indian
2614,4.6,4650,Finger Food
14017,3.9,2322,Beverages
1758,4.3,3605,Mithai
163,4.2,1901,Beverages
4850,4.1,61,Sandwich
6992,3.8,1159,Chinese
834,3.8,473,Chinese
40407,3.7,856,Chinese
4683,3.8,1972,Chinese
17939,2.9,595,Chinese
13261,3.2,4,Street Food
40240,3.0,52,Biryani
41725,3.5,141,Chinese
1146,3.9,331,Beverages
4535,3.8,1166,North Indian
2697,2.8,261,North Indian
39033,4.1,184,North Indian
35191,4.1,309,Chinese
882,3.6,571,North Indian
7951,3.8,47,Beverages
15735,,0,Juices
20065,3.3,16,Sandwich
3677,3.8,68,Fast Food
6221,,0,Sandwich
46029,3.8,76,Fast Food
4769,3.5,9,Sandwich
42261,3.7,42,South Indian
40853,3.9,327,Italian
41541,4.0,49,Hyderabadi
46233,,0,Rolls
13766,4.3,1235,Burger
18350,3.9,328,North Indian
4532,4.0,162,Chinese
7911,3.5,53,Rolls
43647,3.9,92,Chinese
23377,3.4,122,Chinese
22132,3.8,104,Chinese
23058,,0,Chinese
39950,3.9,38,Rolls
12100,4.3,165,Fast Food
14372,4.2,1327,Fast Food
11280,4.3,1099,Desserts
19148,4.2,315,Fast Food
1644,4.1,417,Fast Food
18487,4.0,652,Salad
2853,4.3,285,Fast Food
23651,3.5,12,Momos
4959,3.2,4,Italian
3582,3.7,94,North Indian
23354,3.3,4,Tibetan
46208,4.3,252,Chinese
4894,3.8,202,Pizza
8713,4.3,786,Continental
22475,4.2,405,Juices
3383,3.6,82,North Indian
16572,3.9,346,Chinese
5106,3.8,20,Italian
16598,3.7,35,Continental
763,3.7,177,Italian
13541,4.3,3586,North Indian
14113,3.9,1717,Goan
375,2.9,84,North Indian
6898,3.4,9,Fast Food
4319,3.5,18,Rolls
23578,3.6,92,Kebab
3019,2.7,67,Kebab
6483,3.5,7,Kebab
17802,3.2,789,Kebab
9755,3.1,8,Chinese
1728,3.7,61,Chinese
43071,,0,North Indian
23860,,0,Coffee
954,3.6,98,Mughlai
3828,3.7,184,Mughlai
11688,4.1,860,Chinese
41679,3.9,291,Bakery
1346,4.0,1778,Juices
42389,3.5,14,Mughlai
2474,4.1,1541,Biryani
42734,3.0,8,South Indian
46658,,0,Chinese
5117,3.4,6,Chinese
9865,4.4,2560,BBQ
2643,3.9,62,Fast Food
1021,3.6,70,Andhra
1061,3.2,7,Desserts
2596,3.8,22,Beverages
41817,3.7,26,Seafood
915,3.8,242,Biryani
17820,3.9,666,Seafood
1272,4.5,546,Beverages
952,3.9,94,Beverages
28911,3.7,107,Beverages
4298,3.5,551,BBQ
2776,4.2,432,Greek
8487,3.6,14,Momos
43648,3.5,254,Fast Food
5366,3.2,4,Fast Food
1452,2.6,231,Biryani
4604,4.2,340,Pizza
43371,3.9,391,Biryani
1406,4.1,323,Beverages
48665,,0,Juices
83,3.2,11,Street Food
42165,4.0,151,Cafe
42758,3.3,8,Cafe
3984,,0,Continental
4669,3.6,91,Kerala
3891,3.9,214,Rolls
856,3.6,54,Continental
24945,3.9,375,Chinese
3486,4.4,7210,North Indian
2955,4.2,1751,Seafood
14059,4.3,2177,Seafood
3681,4.2,3334,North Indian
980,3.2,426,Mangalorean
42490,4.5,785,South Indian
3839,4.0,347,Mughlai
14084,4.0,134,Italian
1015,3.5,49,Italian
41979,3.3,9,Salad
42578,2.6,492,Biryani
22017,2.7,37,Biryani
5150,2.8,27,Street Food
27500,4.2,468,Italian
919,3.8,26,Asian
5093,3.9,1240,Mughlai
47803,4.4,266,Indonesian
3876,4.6,1219,Indonesian
4294,3.9,914,BBQ
7519,4.0,335,Rolls
4941,3.6,42,South Indian
90,3.4,7,Chinese
2890,,0,Tibetan
3436,4.2,271,Momos
21943,,0,North Indian
8407,3.6,10,South Indian
14937,4.3,3848,North Indian
4250,3.6,218,Kebab
40638,,0,Chinese
40923,2.9,225,Chinese
6450,2.6,74,Chinese
19477,2.8,1870,Chinese
3751,2.9,666,Chinese
964,3.1,1365,Chinese
2803,4.2,382,Burger
44241,4.2,383,Burger
35483,4.2,382,Burger
17911,3.7,27,North Indian
5907,3.9,186,Momos
13702,3.9,36,Pizza
2740,4.2,740,Burger
1447,3.9,247,Burger
5576,3.2,17,Biryani
4520,3.5,269,Momos
976,,0,Momos
16804,4.0,130,Fast Food
17348,3.7,133,Italian
3682,3.9,1233,Fast Food
9120,3.7,79,Fast Food
2167,4.1,888,Salad
45945,4.2,426,North Indian
130,3.6,62,European
2487,,0,Tea
7831,3.8,14,South Indian
11203,4.4,1213,Finger Food
1042,3.9,484,Biryani
41561,2.7,25,Biryani
80,3.8,155,Rolls
6064,2.6,75,Street Food
16164,3.9,82,Salad
16780,3.3,6,Chinese
317,,0,Biryani
419,3.9,200,Seafood
7417,3.1,7,Rolls
19577,3.6,195,Seafood
48417,4.0,930,Chinese
42648,4.2,1459,Chinese
15610,4.3,1079,Chinese
46169,4.2,1282,Chinese
15181,4.2,902,Chinese
7528,4.1,770,Chinese
6356,4.1,1000,Chinese
21955,4.1,737,Chinese
2960,3.4,13,North Indian
18367,3.6,535,North Indian
1968,,0,Ice Cream
41534,4.1,308,Salad
4257,4.1,1056,Pizza
40023,4.4,907,Asian
4700,4.4,2386,Asian
4703,3.5,79,Mangalorean
23400,,0,Seafood
3781,3.6,114,Rolls
41823,3.7,349,Chinese
41371,3.2,5,Momos
41852,3.3,6,Italian
41531,2.7,61,Beverages
39057,4.1,253,Mithai
958,3.8,523,North Indian
5160,3.6,11,South Indian
3373,3.6,68,Chinese
1860,3.7,128,South Indian
4160,3.5,23,Juices
41886,3.9,39,South Indian
1101,3.2,154,South Indian
4929,3.8,273,Steak
3733,3.9,368,Chinese
4902,3.7,43,Chinese
66,3.6,42,South Indian
8579,3.5,54,Rolls
4742,3.6,102,Rolls
23034,4.0,51,Street Food
7590,,0,South Indian
9438,,0,Kebab
11809,3.7,50,North Indian
1752,2.9,34,North Indian
173,3.6,143,North Indian
48446,3.2,123,North Indian
41,3.9,388,Andhra
46072,3.1,40,North Indian
5914,3.1,64,North Indian
9826,3.1,53,North Indian
48346,3.3,4,Street Food
5081,,0,Street Food
38656,3.1,11,Beverages
17500,2.8,118,Fast Food
2077,2.7,51,Street Food
18838,2.8,211,Street Food
25163,3.0,38,Street Food
41936,2.7,39,Beverages
42138,2.8,81,Street Food
41814,3.5,100,Street Food
20880,3.8,15,Street Food
1007,,0,Beverages
47008,3.5,293,Rolls
3228,3.8,376,Rolls
48808,3.3,8,Street Food
2194,3.6,36,Street Food
1649,3.8,70,Street Food
40377,3.7,39,North Indian
14763,2.9,21,North Indian
9097,,0,Biryani
6469,,0,Chinese
11428,3.8,196,American
29122,3.7,126,Italian
23962,3.2,17,South Indian
21149,,0,Fast Food
6978,2.6,33,Beverages
15194,4.0,89,Juices
1665,3.4,51,Beverages
38697,3.3,6,Seafood
1319,3.6,9,Juices
14901,,0,Biryani
3389,3.8,194,South Indian
4281,4.0,2112,Burger
41905,3.7,168,Continental
4014,4.3,336,Malaysian
25098,4.0,202,Street Food
1045,3.1,5,Kebab
41928,3.9,83,Mangalorean
4768,4.1,297,Desserts
7457,3.6,14,Continental
7422,,0,Asian
9316,,0,Tea
1364,,0,South Indian
43894,3.7,25,Beverages
19728,3.9,40,Italian
7322,3.8,213,Chinese
42663,3.7,88,North Indian
22947,4.5,418,Korean
5201,4.1,252,Afghan
883,3.3,511,Chinese
22547,3.7,214,Beverages
18751,3.9,539,Burger
1254,4.0,2729,Juices
24408,2.7,26,Chinese
1178,3.8,613,Chinese
4397,4.5,2062,BBQ
2305,4.3,1278,Thai
41782,2.6,166,Rolls
7414,4.4,1496,Mexican
3483,4.7,163,European
17538,3.9,1117,Salad
42725,,0,Mexican
4051,3.6,20,North Indian
918,4.0,1075,Italian
27481,3.9,144,Beverages
15932,3.2,41,Fast Food
4499,2.8,56,Fast Food
6641,2.9,16,Mangalorean
17530,2.8,93,Mangalorean
14647,4.0,224,Juices
21127,2.9,244,Chinese
40664,,0,Chinese
2573,3.1,89,Fast Food
4088,3.0,57,Momos
826,3.1,119,North Indian
3097,3.5,11,Street Food
209,3.6,42,North Indian
2861,,0,Chinese
3130,3.9,601,Chinese
24231,4.0,177,American
4396,,0,Biryani
23298,3.7,73,Momos
775,4.1,364,Chinese
49104,3.1,12,Street Food
4983,4.3,372,South Indian
41637,4.0,868,Cafe
40051,3.7,78,Biryani
1233,3.9,487,North Indian
2527,4.5,799,North Indian
462,,0,Street Food
20974,,0,Beverages
21073,3.6,27,Burger
4352,3.5,9,Bengali
17285,3.0,15,Beverages
25052,3.3,17,Beverages
42533,2.9,59,South Indian
934,3.5,32,Fast Food
16208,4.2,2020,Steak
13612,4.2,4422,Steak
18383,4.2,1651,Steak
48893,3.6,23,Finger Food
14465,3.9,521,Biryani
42014,4.0,165,Sandwich
39076,3.9,115,Sandwich
1654,4.0,145,Sandwich
5905,4.2,213,Sandwich
22791,4.1,71,Sandwich
16624,4.0,150,Sandwich
11487,4.0,221,Sandwich
12713,3.8,46,Sandwich
22249,3.8,221,Sandwich
39348,4.0,88,Sandwich
7859,3.9,188,Sandwich
2244,3.9,116,Sandwich
46066,4.1,322,Sandwich
3752,3.9,105,Sandwich
474,3.8,71,Sandwich
30143,4.2,195,Sandwich
2493,4.2,213,Sandwich
40729,4.0,17,Sandwich
14790,4.1,117,Tex-Mex
3598,4.3,2040,American
19737,3.1,111,Seafood
14508,3.9,456,Seafood
6050,3.1,166,Seafood
1906,2.8,297,Seafood
9423,4.1,1125,Mughlai
1993,3.9,160,Mughlai
3852,3.8,832,Mughlai
39825,,0,Mughlai
20878,3.6,11,Beverages
26272,,0,Rolls
15484,,0,Sandwich
42841,,0,South Indian
48892,4.0,407,Street Food
19176,,0,Desserts
23690,4.5,7862,Salad
2417,4.2,174,Salad
4041,3.5,116,Hyderabadi
11222,4.3,956,Chinese
178,3.6,25,North Indian
3896,3.3,200,Chinese
1815,3.9,211,Salad
46268,3.3,4,North Indian
19899,4.0,108,Finger Food
7261,3.2,4,Chinese
1813,3.9,233,Salad
41671,3.1,94,Biryani
2088,4.0,465,Street Food
2916,3.5,59,Continental
2256,3.7,27,Chinese
7442,3.9,61,Desserts
9128,3.7,19,Desserts
220,,0,Desserts
40394,,0,Desserts
19175,3.6,9,Desserts
21932,3.4,6,Continental
22555,4.1,172,Mexican
3945,3.9,225,Chinese
496,3.6,26,Kebab
35380,4.1,146,European
3554,,0,Coffee
5025,3.7,69,Biryani
5195,3.6,76,Biryani
19215,3.4,32,Biryani
231,4.0,804,Rolls
15403,3.6,216,Seafood
257,4.3,548,Kebab
768,,0,Mughlai
39978,4.4,1980,North Indian
5596,,0,Mughlai
21383,2.7,76,Biryani
4242,3.4,9,Biryani
3727,3.7,141,Chinese
3713,3.6,34,Chinese
5040,3.4,6,Chinese
17215,3.6,297,Rolls
23020,3.6,147,Rolls
18775,3.8,263,Chinese
857,4.3,385,Malaysian
6923,3.7,40,Momos
29435,2.7,61,Chinese
5469,3.5,24,Rolls
9360,4.0,624,Ice Cream
1181,3.5,43,Continental
1215,3.5,17,South Indian
18553,3.8,99,BBQ
9187,3.4,9,Kerala
12309,,0,Desserts
5736,3.7,33,Rolls
689,3.8,124,Rolls
4293,4.1,240,Fast Food
722,4.1,438,Fast Food
15511,4.2,216,Fast Food
4459,3.6,176,Momos
7754,,0,Chinese
4754,4.5,1877,Continental
35,3.6,8,Chinese
271,4.0,1047,Chinese
2192,3.8,307,Rolls
42701,4.0,223,Chinese
5960,,0,Hyderabadi
43258,3.4,57,Momos
20879,3.2,7,Biryani
45178,4.1,268,Street Food
42100,4.2,608,Street Food
275,3.7,217,Fast Food
6692,4.1,530,Street Food
46501,,0,Fast Food
50149,4.0,67,Fast Food
1632,4.0,262,Juices
3437,4.1,3020,Iranian
1088,4.1,464,Continental
1738,4.0,159,Seafood
39733,4.3,1499,North Indian
1395,3.8,577,Beverages
4411,3.7,24,Fast Food
1525,3.2,4,South Indian
1065,4.2,117,Arabian
11803,4.1,1372,Finger Food
23282,4.0,667,Mexican
3741,3.9,87,Street Food
778,3.2,167,Juices
12748,,0,Beverages
1751,4.0,137,Chinese
42321,4.3,813,Juices
9211,3.8,27,Healthy Food
7258,3.0,38,Seafood
5819,,0,Rolls
1734,4.1,442,Pizza
14162,4.4,186,Italian
32003,3.4,7,Continental
5128,4.0,153,Desserts
17803,4.0,239,Desserts
2338,4.0,326,Desserts
48543,,0,Continental
39400,3.3,19,Chinese
42263,4.1,432,Goan
23577,,0,Bengali
21810,3.3,5,Sandwich
42266,4.0,149,Chinese
3778,3.8,49,Street Food
1141,3.4,5,Biryani
3998,4.6,1193,Finger Food
4292,3.6,122,North Indian
2786,3.7,44,Pizza
17523,3.1,216,North Indian
2409,3.6,75,Seafood
35706,3.7,136,Street Food
38569,3.4,10,Street Food
48394,3.9,441,Rolls
4766,3.9,1227,Seafood
2023,3.9,467,Fast Food
23005,3.7,370,Beverages
3086,4.1,1447,Beverages
3978,2.9,827,Kerala
979,3.9,420,Fast Food
6340,,0,Pizza
41565,3.3,7,Burger
17239,4.6,545,Mexican
41896,4.6,514,North Indian
1429,4.0,349,South Indian
3286,4.1,298,Mangalorean
8505,4.3,334,Continental
2437,3.8,500,Seafood
1058,2.9,380,Seafood
4638,4.3,1101,Salad
29703,4.3,1108,Salad
17221,,0,Fast Food
12842,,0,Beverages
2586,3.5,221,Chinese
13574,4.4,256,North Indian
5658,3.0,20,North Indian
868,,0,Italian
7507,3.1,39,Charcoal Chicken
11265,4.4,1944,Chinese
18044,4.0,546,Chinese
2915,4.0,985,Chinese
10178,4.0,774,Chinese
9110,3.9,142,Chinese
42631,3.9,1994,Chinese
39826,3.9,770,Chinese
21183,,0,Charcoal Chicken
48440,3.8,74,Street Food
3115,4.1,205,Juices
960,3.7,159,Chinese
3969,3.6,39,Continental
22466,3.8,360,Italian
3613,4.1,391,Mughlai
5976,3.6,37,Desserts
12810,3.9,152,Street Food
40100,4.4,1313,Korean
1799,4.1,840,Juices
1489,3.2,7,Juices
41520,3.3,7,Seafood
20222,3.7,96,Street Food
46049,3.9,31,Chinese
1307,3.5,11,Fast Food
18369,3.2,9,North Indian
751,3.1,68,Rolls
18235,4.5,2949,Thai
1022,3.8,514,Biryani
575,3.5,17,Chinese
18659,4.0,510,South Indian
11197,4.5,1932,Modern Indian
5456,3.9,681,Biryani
4317,3.6,44,Burger
5820,3.3,11,Chinese
43775,,0,Fast Food
2718,4.3,570,Burger
807,4.0,537,Italian
13974,4.2,1418,North Indian
12645,3.4,33,Mangalorean
7104,3.7,42,Seafood
48878,3.9,96,North Indian
1657,4.1,364,Street Food
38,4.2,504,Momos
7975,4.0,128,American
39041,4.2,1440,American
13925,4.0,399,American
8683,4.3,3547,American
1341,4.2,1692,American
2755,4.1,1852,American
4640,4.0,1205,Burger
46219,,0,Beverages
11845,4.0,1382,Italian
4935,3.3,4,BBQ
40242,3.6,171,BBQ
24904,2.8,100,Steak
4187,3.8,94,Italian
14599,4.6,5421,Salad
3429,4.6,2496,Salad
13324,,0,Chinese
46193,3.9,263,Chinese
12226,4.3,524,Steak
14062,4.4,282,Finger Food
23726,4.4,4090,Chinese
15093,3.8,217,North Indian
1063,3.6,18,Biryani
528,3.7,266,Italian
